species	import_date	sample_id	plate_number	count	run	biol_repl	tech_repl	drug	concentration	control	NT_code	rare_species	rel_abundance	rel_to_standard_abundance	AUC	maxOD	finalOD	absolute_abundance
Veillonella parvula	11042019	F12LM1844	2	252	LM1844	1	2	Simvastatin	5	FALSE	NT5017	FALSE	0.09153650563022157	2.5714285714285716	0.9996400935756704	1.0600672753483902	1.027390677558866	0.09404375254080428
Akkermansia muciniphila	11042019	E12LM1857	1	0	LM1857	1	2	Aripiprazole	5	FALSE	NT5021	TRUE	0	0	1.0051804314448876	1.109989909182644	1.0201816347124115	0
Bacteroides fragilis	11042019	E12LM1857	1	212	LM1857	1	2	Aripiprazole	5	FALSE	NT5003	FALSE	0.023091166539592638	0.5921787709497206	1.0051804314448876	1.109989909182644	1.0201816347124115	0.023557184027778157
Bacteroides thetaiotaomicron	11042019	E12LM1857	1	544	LM1857	1	2	Aripiprazole	5	FALSE	NT5004	FALSE	0.05925280470536978	1.519553072625698	1.0051804314448876	1.109989909182644	1.0201816347124115	0.060448623165619414
Bacteroides uniformis	11042019	E12LM1857	1	48	LM1857	1	2	Aripiprazole	5	FALSE	NT5002	FALSE	0.005228188650473805	0.1340782122905028	1.0051804314448876	1.109989909182644	1.0201816347124115	0.005333702044025243
Bifidobacterium adolescentis	11042019	E12LM1857	1	0	LM1857	1	2	Aripiprazole	5	FALSE	NT5022	TRUE	0	0	1.0051804314448876	1.109989909182644	1.0201816347124115	0
Bifidobacterium longum subsp. longum	11042019	E12LM1857	1	0	LM1857	1	2	Aripiprazole	5	FALSE	NT5028	TRUE	0	0	1.0051804314448876	1.109989909182644	1.0201816347124115	0
Bilophila wadsworthia	11042019	E12LM1857	1	1	LM1857	1	2	Aripiprazole	5	FALSE	NT5036	TRUE	1.0892059688487092e-4	0.0027932960893854745	1.0051804314448876	1.109989909182644	1.0201816347124115	1.1111879258385922e-4
Blautia obeum	11042019	E12LM1857	1	0	LM1857	1	2	Aripiprazole	5	FALSE	NT5069	TRUE	0	0	1.0051804314448876	1.109989909182644	1.0201816347124115	0
Clostridium perfringens	11042019	E12LM1857	1	2034	LM1857	1	2	Aripiprazole	5	FALSE	NT5032	FALSE	0.22154449406382748	5.681564245810056	1.0051804314448876	1.109989909182644	1.0201816347124115	0.22601562411556966
Collinsella aerofaciens	11042019	E12LM1857	1	12	LM1857	1	2	Aripiprazole	5	FALSE	NT5073	FALSE	0.0013070471626184512	0.0335195530726257	1.0051804314448876	1.109989909182644	1.0201816347124115	0.0013334255110063107
Coprococcus comes	11042019	E12LM1857	1	76	LM1857	1	2	Aripiprazole	5	FALSE	NT5048	FALSE	0.00827796536325019	0.21229050279329606	1.0051804314448876	1.109989909182644	1.0201816347124115	0.008445028236373301
Dorea formicigenerans	11042019	E12LM1857	1	27	LM1857	1	2	Aripiprazole	5	FALSE	NT5076	FALSE	0.002940856115891515	0.07541899441340781	1.0051804314448876	1.109989909182644	1.0201816347124115	0.003000207399764199
Eggerthella lenta	11042019	E12LM1857	1	95	LM1857	1	2	Aripiprazole	5	FALSE	NT5024	FALSE	0.010347456704062738	0.2653631284916201	1.0051804314448876	1.109989909182644	1.0201816347124115	0.010556285295466625
Escherichia coli ED1a	11042019	E12LM1857	1	1673	LM1857	1	2	Aripiprazole	5	FALSE	NT5078	FALSE	0.18222415858838906	4.673184357541899	1.0051804314448876	1.109989909182644	1.0201816347124115	0.18590173999279647
Eubacterium rectale	11042019	E12LM1857	1	19	LM1857	1	2	Aripiprazole	5	FALSE	NT5009	FALSE	0.0020694913408125476	0.053072625698324015	1.0051804314448876	1.109989909182644	1.0201816347124115	0.0021112570590933253
Fusobacterium nucleatum subsp. nucleatum	11042019	E12LM1857	1	1682	LM1857	1	2	Aripiprazole	5	FALSE	NT5025	FALSE	0.1832044439603529	4.698324022346369	1.0051804314448876	1.109989909182644	1.0201816347124115	0.1869018091260512
Odoribacter splanchnicus	11042019	E12LM1857	1	0	LM1857	1	2	Aripiprazole	5	FALSE	NT5081	TRUE	0	0	1.0051804314448876	1.109989909182644	1.0201816347124115	0
Parabacteroides distasonis	11042019	E12LM1857	1	0	LM1857	1	2	Aripiprazole	5	FALSE	NT5074	TRUE	0	0	1.0051804314448876	1.109989909182644	1.0201816347124115	0
Parabacteroides merdae	11042019	E12LM1857	1	257	LM1857	1	2	Aripiprazole	5	FALSE	NT5071	FALSE	0.02799259339941183	0.717877094972067	1.0051804314448876	1.109989909182644	1.0201816347124115	0.02855752969405182
Prevotella copri	11042019	E12LM1857	1	1	LM1857	1	2	Aripiprazole	5	FALSE	NT5019	TRUE	1.0892059688487092e-4	0.0027932960893854745	1.0051804314448876	1.109989909182644	1.0201816347124115	1.1111879258385922e-4
Roseburia intestinalis	11042019	E12LM1857	1	168	LM1857	1	2	Aripiprazole	5	FALSE	NT5011	FALSE	0.018298660276658316	0.4692737430167597	1.0051804314448876	1.109989909182644	1.0201816347124115	0.01866795715408835
Ruminococcus bromii	11042019	E12LM1857	1	0	LM1857	1	2	Aripiprazole	5	FALSE	NT5045	TRUE	0	0	1.0051804314448876	1.109989909182644	1.0201816347124115	0
Ruminococcus gnavus	11042019	E12LM1857	1	15	LM1857	1	2	Aripiprazole	5	FALSE	NT5046	FALSE	0.0016338089532730638	0.04189944134078212	1.0051804314448876	1.109989909182644	1.0201816347124115	0.0016667818887578882
Ruminococcus torques	11042019	E12LM1857	1	0	LM1857	1	2	Aripiprazole	5	FALSE	NT5047	TRUE	0	0	1.0051804314448876	1.109989909182644	1.0201816347124115	0
Streptococcus parasanguinis	11042019	E12LM1857	1	293	LM1857	1	2	Aripiprazole	5	FALSE	NT5072	FALSE	0.03191373488726718	0.8184357541899441	1.0051804314448876	1.109989909182644	1.0201816347124115	0.03255780622707075
Streptococcus salivarius	11042019	E12LM1857	1	117	LM1857	1	2	Aripiprazole	5	FALSE	NT5038	FALSE	0.0127437098355299	0.3268156424581006	1.0051804314448876	1.109989909182644	1.0201816347124115	0.01300089873231153
Veillonella parvula	11042019	E12LM1857	1	1377	LM1857	1	2	Aripiprazole	5	FALSE	NT5017	FALSE	0.14998366191046728	3.846368715083799	1.0051804314448876	1.109989909182644	1.0201816347124115	0.15301057738797416
Akkermansia muciniphila	11042019	D12LM1847	1	2	LM1847	1	2	Olanzapine	5	FALSE	NT5021	TRUE	6.0192012519938607e-5	0.0010775862068965517	1.0222049344298734	1.0727183992191311	1.0287945339189848	6.192521346609594e-5
Bacteroides fragilis	11042019	D12LM1847	1	309	LM1847	1	2	Olanzapine	5	FALSE	NT5003	FALSE	0.009299665934330514	0.16648706896551724	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.009567445480511822
Bacteroides thetaiotaomicron	11042019	D12LM1847	1	1856	LM1847	1	2	Olanzapine	5	FALSE	NT5004	FALSE	0.05585818761850302	1	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.05746659809653702
Bacteroides uniformis	11042019	D12LM1847	1	452	LM1847	1	2	Olanzapine	5	FALSE	NT5002	FALSE	0.013603394829506125	0.2435344827586207	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.01399509824333768
Bifidobacterium adolescentis	11042019	D12LM1847	1	21	LM1847	1	2	Olanzapine	5	FALSE	NT5022	TRUE	6.320161314593553e-4	0.011314655172413793	1.0222049344298734	1.0727183992191311	1.0287945339189848	6.502147413940073e-4
Bifidobacterium longum subsp. longum	11042019	D12LM1847	1	7	LM1847	1	2	Olanzapine	5	FALSE	NT5028	TRUE	2.106720438197851e-4	0.003771551724137931	1.0222049344298734	1.0727183992191311	1.0287945339189848	2.1673824713133575e-4
Bilophila wadsworthia	11042019	D12LM1847	1	12	LM1847	1	2	Olanzapine	5	FALSE	NT5036	TRUE	3.611520751196316e-4	0.00646551724137931	1.0222049344298734	1.0727183992191311	1.0287945339189848	3.715512807965756e-4
Blautia obeum	11042019	D12LM1847	1	11	LM1847	1	2	Olanzapine	5	FALSE	NT5069	TRUE	3.310560688596623e-4	0.005926724137931034	1.0222049344298734	1.0727183992191311	1.0287945339189848	3.405886740635276e-4
Clostridium perfringens	11042019	D12LM1847	1	13977	LM1847	1	2	Olanzapine	5	FALSE	NT5032	FALSE	0.4206518794955909	7.530711206896552	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.4327643543078114
Collinsella aerofaciens	11042019	D12LM1847	1	105	LM1847	1	2	Olanzapine	5	FALSE	NT5073	FALSE	0.003160080657296777	0.05657327586206897	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.0032510737069700365
Coprococcus comes	11042019	D12LM1847	1	508	LM1847	1	2	Olanzapine	5	FALSE	NT5048	FALSE	0.015288771180064406	0.27370689655172414	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.01572900422038837
Dorea formicigenerans	11042019	D12LM1847	1	376	LM1847	1	2	Olanzapine	5	FALSE	NT5076	FALSE	0.011316098353748458	0.20258620689655174	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.011641940131626036
Eggerthella lenta	11042019	D12LM1847	1	1175	LM1847	1	2	Olanzapine	5	FALSE	NT5024	FALSE	0.03536280735546393	0.6330818965517242	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.03638106291133136
Escherichia coli ED1a	11042019	D12LM1847	1	3433	LM1847	1	2	Olanzapine	5	FALSE	NT5078	FALSE	0.10331958949047461	1.849676724137931	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.10629462891455367
Eubacterium rectale	11042019	D12LM1847	1	27	LM1847	1	2	Olanzapine	5	FALSE	NT5009	FALSE	8.125921690191712e-4	0.01454741379310345	1.0222049344298734	1.0727183992191311	1.0287945339189848	8.359903817922951e-4
Fusobacterium nucleatum subsp. nucleatum	11042019	D12LM1847	1	3980	LM1847	1	2	Olanzapine	5	FALSE	NT5025	FALSE	0.11978210491467782	2.144396551724138	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.1232311747975309
Odoribacter splanchnicus	11042019	D12LM1847	1	0	LM1847	1	2	Olanzapine	5	FALSE	NT5081	TRUE	0	0	1.0222049344298734	1.0727183992191311	1.0287945339189848	0
Parabacteroides distasonis	11042019	D12LM1847	1	27	LM1847	1	2	Olanzapine	5	FALSE	NT5074	TRUE	8.125921690191712e-4	0.01454741379310345	1.0222049344298734	1.0727183992191311	1.0287945339189848	8.359903817922951e-4
Parabacteroides merdae	11042019	D12LM1847	1	1038	LM1847	1	2	Olanzapine	5	FALSE	NT5071	FALSE	0.031239654497848136	0.5592672413793104	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.03213918578890379
Prevotella copri	11042019	D12LM1847	1	5	LM1847	1	2	Olanzapine	5	FALSE	NT5019	TRUE	1.504800312998465e-4	0.0026939655172413795	1.0222049344298734	1.0727183992191311	1.0287945339189848	1.5481303366523985e-4
Roseburia intestinalis	11042019	D12LM1847	1	61	LM1847	1	2	Olanzapine	5	FALSE	NT5011	FALSE	0.0018358563818581274	0.03286637931034483	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.001888719010715926
Ruminococcus bromii	11042019	D12LM1847	1	0	LM1847	1	2	Olanzapine	5	FALSE	NT5045	TRUE	0	0	1.0222049344298734	1.0727183992191311	1.0287945339189848	0
Ruminococcus gnavus	11042019	D12LM1847	1	77	LM1847	1	2	Olanzapine	5	FALSE	NT5046	FALSE	0.0023173924820176365	0.041487068965517244	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.0023841207184446935
Ruminococcus torques	11042019	D12LM1847	1	0	LM1847	1	2	Olanzapine	5	FALSE	NT5047	TRUE	0	0	1.0222049344298734	1.0727183992191311	1.0287945339189848	0
Streptococcus parasanguinis	11042019	D12LM1847	1	597	LM1847	1	2	Olanzapine	5	FALSE	NT5072	FALSE	0.017967315737201672	0.32165948275862066	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.018484676219629636
Streptococcus salivarius	11042019	D12LM1847	1	281	LM1847	1	2	Olanzapine	5	FALSE	NT5038	FALSE	0.008456977759051373	0.1514008620689655	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.008700492491986478
Veillonella parvula	11042019	D12LM1847	1	2212	LM1847	1	2	Olanzapine	5	FALSE	NT5017	FALSE	0.06657236584705209	1.191810344827586	1.0222049344298734	1.0727183992191311	1.0287945339189848	0.06848928609350209
Akkermansia muciniphila	11042019	G10LM1844	2	0	LM1844	1	2	Azithromycin	50	FALSE	NT5021	TRUE	0	0	0.2734614000359907	0.359442575684767	0.359442575684767	0
Bacteroides fragilis	11042019	G10LM1844	2	2	LM1844	1	2	Azithromycin	50	FALSE	NT5003	FALSE	6.793939805693321e-5	0.16666666666666666	0.2734614000359907	0.359442575684767	0.359442575684767	2.442031222805673e-5
Bacteroides thetaiotaomicron	11042019	G10LM1844	2	10	LM1844	1	2	Azithromycin	50	FALSE	NT5004	FALSE	3.3969699028466607e-4	0.8333333333333334	0.2734614000359907	0.359442575684767	0.359442575684767	1.2210156114028366e-4
Bacteroides uniformis	11042019	G10LM1844	2	1	LM1844	1	2	Azithromycin	50	FALSE	NT5002	FALSE	3.396969902846661e-5	0.08333333333333333	0.2734614000359907	0.359442575684767	0.359442575684767	1.2210156114028365e-5
Bifidobacterium adolescentis	11042019	G10LM1844	2	1	LM1844	1	2	Azithromycin	50	FALSE	NT5022	TRUE	3.396969902846661e-5	0.08333333333333333	0.2734614000359907	0.359442575684767	0.359442575684767	1.2210156114028365e-5
Bifidobacterium longum subsp. longum	11042019	G10LM1844	2	0	LM1844	1	2	Azithromycin	50	FALSE	NT5028	TRUE	0	0	0.2734614000359907	0.359442575684767	0.359442575684767	0
Bilophila wadsworthia	11042019	G10LM1844	2	0	LM1844	1	2	Azithromycin	50	FALSE	NT5036	TRUE	0	0	0.2734614000359907	0.359442575684767	0.359442575684767	0
Blautia obeum	11042019	G10LM1844	2	1	LM1844	1	2	Azithromycin	50	FALSE	NT5069	TRUE	3.396969902846661e-5	0.08333333333333333	0.2734614000359907	0.359442575684767	0.359442575684767	1.2210156114028365e-5
Clostridium perfringens	11042019	G10LM1844	2	33	LM1844	1	2	Azithromycin	50	FALSE	NT5032	FALSE	0.001121000067939398	2.75	0.2734614000359907	0.359442575684767	0.359442575684767	4.0293515176293603e-4
Collinsella aerofaciens	11042019	G10LM1844	2	0	LM1844	1	2	Azithromycin	50	FALSE	NT5073	FALSE	0	0	0.2734614000359907	0.359442575684767	0.359442575684767	0
Coprococcus comes	11042019	G10LM1844	2	0	LM1844	1	2	Azithromycin	50	FALSE	NT5048	FALSE	0	0	0.2734614000359907	0.359442575684767	0.359442575684767	0
Dorea formicigenerans	11042019	G10LM1844	2	968	LM1844	1	2	Azithromycin	50	FALSE	NT5076	FALSE	0.03288266865955568	80.66666666666667	0.2734614000359907	0.359442575684767	0.359442575684767	0.011819431118379457
Eggerthella lenta	11042019	G10LM1844	2	0	LM1844	1	2	Azithromycin	50	FALSE	NT5024	FALSE	0	0	0.2734614000359907	0.359442575684767	0.359442575684767	0
Escherichia coli ED1a	11042019	G10LM1844	2	38	LM1844	1	2	Azithromycin	50	FALSE	NT5078	FALSE	0.001290848563081731	3.1666666666666665	0.2734614000359907	0.359442575684767	0.359442575684767	4.6398593233307786e-4
Eubacterium rectale	11042019	G10LM1844	2	8	LM1844	1	2	Azithromycin	50	FALSE	NT5009	FALSE	2.7175759222773286e-4	0.6666666666666666	0.2734614000359907	0.359442575684767	0.359442575684767	9.768124891222692e-5
Fusobacterium nucleatum subsp. nucleatum	11042019	G10LM1844	2	12	LM1844	1	2	Azithromycin	50	FALSE	NT5025	FALSE	4.076363883415993e-4	1	0.2734614000359907	0.359442575684767	0.359442575684767	1.4652187336834036e-4
Odoribacter splanchnicus	11042019	G10LM1844	2	0	LM1844	1	2	Azithromycin	50	FALSE	NT5081	TRUE	0	0	0.2734614000359907	0.359442575684767	0.359442575684767	0
Parabacteroides distasonis	11042019	G10LM1844	2	0	LM1844	1	2	Azithromycin	50	FALSE	NT5074	TRUE	0	0	0.2734614000359907	0.359442575684767	0.359442575684767	0
Parabacteroides merdae	11042019	G10LM1844	2	1	LM1844	1	2	Azithromycin	50	FALSE	NT5071	FALSE	3.396969902846661e-5	0.08333333333333333	0.2734614000359907	0.359442575684767	0.359442575684767	1.2210156114028365e-5
Prevotella copri	11042019	G10LM1844	2	0	LM1844	1	2	Azithromycin	50	FALSE	NT5019	TRUE	0	0	0.2734614000359907	0.359442575684767	0.359442575684767	0
Roseburia intestinalis	11042019	G10LM1844	2	18572	LM1844	1	2	Azithromycin	50	FALSE	NT5011	FALSE	0.6308852503566819	1547.6666666666667	0.2734614000359907	0.359442575684767	0.359442575684767	0.2267670193497348
Ruminococcus bromii	11042019	G10LM1844	2	0	LM1844	1	2	Azithromycin	50	FALSE	NT5045	TRUE	0	0	0.2734614000359907	0.359442575684767	0.359442575684767	0
Ruminococcus gnavus	11042019	G10LM1844	2	1	LM1844	1	2	Azithromycin	50	FALSE	NT5046	FALSE	3.396969902846661e-5	0.08333333333333333	0.2734614000359907	0.359442575684767	0.359442575684767	1.2210156114028365e-5
Ruminococcus torques	11042019	G10LM1844	2	0	LM1844	1	2	Azithromycin	50	FALSE	NT5047	TRUE	0	0	0.2734614000359907	0.359442575684767	0.359442575684767	0
Streptococcus parasanguinis	11042019	G10LM1844	2	3	LM1844	1	2	Azithromycin	50	FALSE	NT5072	FALSE	1.0190909708539982e-4	0.25	0.2734614000359907	0.359442575684767	0.359442575684767	3.663046834208509e-5
Streptococcus salivarius	11042019	G10LM1844	2	1	LM1844	1	2	Azithromycin	50	FALSE	NT5038	FALSE	3.396969902846661e-5	0.08333333333333333	0.2734614000359907	0.359442575684767	0.359442575684767	1.2210156114028365e-5
Veillonella parvula	11042019	G10LM1844	2	12	LM1844	1	2	Azithromycin	50	FALSE	NT5017	FALSE	4.076363883415993e-4	1	0.2734614000359907	0.359442575684767	0.359442575684767	1.4652187336834036e-4
Akkermansia muciniphila	11042019	B11LM1847	2	4	LM1847	1	2	Tamoxifen	80	FALSE	NT5021	TRUE	2.413855530746485e-4	0.2	0.2833402112448276	0.3349609375	0.3349609375	8.085473115684027e-5
Bacteroides fragilis	11042019	B11LM1847	2	6	LM1847	1	2	Tamoxifen	80	FALSE	NT5003	FALSE	3.620783296119727e-4	0.3	0.2833402112448276	0.3349609375	0.3349609375	1.2128209673526038e-4
Bacteroides thetaiotaomicron	11042019	B11LM1847	2	13	LM1847	1	2	Tamoxifen	80	FALSE	NT5004	FALSE	7.845030474926076e-4	0.65	0.2833402112448276	0.3349609375	0.3349609375	2.6277787625973085e-4
Bacteroides uniformis	11042019	B11LM1847	2	1	LM1847	1	2	Tamoxifen	80	FALSE	NT5002	FALSE	6.034638826866212e-5	0.05	0.2833402112448276	0.3349609375	0.3349609375	2.0213682789210067e-5
Bifidobacterium adolescentis	11042019	B11LM1847	2	0	LM1847	1	2	Tamoxifen	80	FALSE	NT5022	TRUE	0	0	0.2833402112448276	0.3349609375	0.3349609375	0
Bifidobacterium longum subsp. longum	11042019	B11LM1847	2	0	LM1847	1	2	Tamoxifen	80	FALSE	NT5028	TRUE	0	0	0.2833402112448276	0.3349609375	0.3349609375	0
Bilophila wadsworthia	11042019	B11LM1847	2	85	LM1847	1	2	Tamoxifen	80	FALSE	NT5036	TRUE	0.00512944300283628	4.25	0.2833402112448276	0.3349609375	0.3349609375	0.0017181630370828554
Blautia obeum	11042019	B11LM1847	2	0	LM1847	1	2	Tamoxifen	80	FALSE	NT5069	TRUE	0	0	0.2833402112448276	0.3349609375	0.3349609375	0
Clostridium perfringens	11042019	B11LM1847	2	36	LM1847	1	2	Tamoxifen	80	FALSE	NT5032	FALSE	0.0021724699776718365	1.8	0.2833402112448276	0.3349609375	0.3349609375	7.276925804115624e-4
Collinsella aerofaciens	11042019	B11LM1847	2	0	LM1847	1	2	Tamoxifen	80	FALSE	NT5073	FALSE	0	0	0.2833402112448276	0.3349609375	0.3349609375	0
Coprococcus comes	11042019	B11LM1847	2	2	LM1847	1	2	Tamoxifen	80	FALSE	NT5048	FALSE	1.2069277653732425e-4	0.1	0.2833402112448276	0.3349609375	0.3349609375	4.0427365578420134e-5
Dorea formicigenerans	11042019	B11LM1847	2	5	LM1847	1	2	Tamoxifen	80	FALSE	NT5076	FALSE	3.017319413433106e-4	0.25	0.2833402112448276	0.3349609375	0.3349609375	1.0106841394605033e-4
Eggerthella lenta	11042019	B11LM1847	2	0	LM1847	1	2	Tamoxifen	80	FALSE	NT5024	FALSE	0	0	0.2833402112448276	0.3349609375	0.3349609375	0
Escherichia coli ED1a	11042019	B11LM1847	2	15569	LM1847	1	2	Tamoxifen	80	FALSE	NT5078	FALSE	0.9395329189548005	778.4499999999999	0.2833402112448276	0.3349609375	0.3349609375	0.3147068273452115
Eubacterium rectale	11042019	B11LM1847	2	4	LM1847	1	2	Tamoxifen	80	FALSE	NT5009	FALSE	2.413855530746485e-4	0.2	0.2833402112448276	0.3349609375	0.3349609375	8.085473115684027e-5
Fusobacterium nucleatum subsp. nucleatum	11042019	B11LM1847	2	809	LM1847	1	2	Tamoxifen	80	FALSE	NT5025	FALSE	0.048820228109347656	40.45	0.2833402112448276	0.3349609375	0.3349609375	0.016352869376470944
Odoribacter splanchnicus	11042019	B11LM1847	2	0	LM1847	1	2	Tamoxifen	80	FALSE	NT5081	TRUE	0	0	0.2833402112448276	0.3349609375	0.3349609375	0
Parabacteroides distasonis	11042019	B11LM1847	2	0	LM1847	1	2	Tamoxifen	80	FALSE	NT5074	TRUE	0	0	0.2833402112448276	0.3349609375	0.3349609375	0
Parabacteroides merdae	11042019	B11LM1847	2	20	LM1847	1	2	Tamoxifen	80	FALSE	NT5071	FALSE	0.0012069277653732424	1	0.2833402112448276	0.3349609375	0.3349609375	4.042736557842013e-4
Prevotella copri	11042019	B11LM1847	2	5	LM1847	1	2	Tamoxifen	80	FALSE	NT5019	TRUE	3.017319413433106e-4	0.25	0.2833402112448276	0.3349609375	0.3349609375	1.0106841394605033e-4
Roseburia intestinalis	11042019	B11LM1847	2	30	LM1847	1	2	Tamoxifen	80	FALSE	NT5011	FALSE	0.0018103916480598635	1.5	0.2833402112448276	0.3349609375	0.3349609375	6.06410483676302e-4
Ruminococcus bromii	11042019	B11LM1847	2	0	LM1847	1	2	Tamoxifen	80	FALSE	NT5045	TRUE	0	0	0.2833402112448276	0.3349609375	0.3349609375	0
Ruminococcus gnavus	11042019	B11LM1847	2	4	LM1847	1	2	Tamoxifen	80	FALSE	NT5046	FALSE	2.413855530746485e-4	0.2	0.2833402112448276	0.3349609375	0.3349609375	8.085473115684027e-5
Ruminococcus torques	11042019	B11LM1847	2	0	LM1847	1	2	Tamoxifen	80	FALSE	NT5047	TRUE	0	0	0.2833402112448276	0.3349609375	0.3349609375	0
Streptococcus parasanguinis	11042019	B11LM1847	2	7	LM1847	1	2	Tamoxifen	80	FALSE	NT5072	FALSE	4.2242471788063484e-4	0.35	0.2833402112448276	0.3349609375	0.3349609375	1.4149577952447047e-4
Streptococcus salivarius	11042019	B11LM1847	2	3	LM1847	1	2	Tamoxifen	80	FALSE	NT5038	FALSE	1.8103916480598635e-4	0.15	0.2833402112448276	0.3349609375	0.3349609375	6.064104836763019e-5
