id	drug	concentration	community	technical_replicate	sample_type	plate_number	time_point	area_drug	IS	area_is	IS_count	y	time
MZ006A_Chlorpromazine_2000_C1_tech2_WC_P5_t5_POS	Chlorpromazine	20	C1	tech2	WC	P5	t5	44193438	none	1	NA	0.6971997358135663	5
MZ006A_Chlorpromazine_2000_C2_tech1_SN_P6_t5_POS	Chlorpromazine	20	C2	tech1	SN	P6	t5	49183259	none	1	NA	0.887806373198833	5
MZ006A_Chlorpromazine_2000_C2_tech2_SN_P6_t5_POS	Chlorpromazine	20	C2	tech2	SN	P6	t5	44546742	none	1	NA	0.8041126646943857	5
MZ006A_Chlorpromazine_2000_C2_tech1_WC_P6_t5_POS	Chlorpromazine	20	C2	tech1	WC	P6	t5	47164259	none	1	NA	0.8513614302663518	5
MZ006A_Chlorpromazine_2000_C2_tech2_WC_P6_t5_POS	Chlorpromazine	20	C2	tech2	WC	P6	t5	45127373	none	1	NA	0.8145936273787986	5
MZ006A_Ebselen_2000_C1_tech1_SN_P5_t5_POS	Ebselen	20	C1	tech1	SN	P5	t5	166593	none	1	NA	0.23638393997355112	5
MZ006A_Ebselen_2000_C1_tech2_SN_P5_t5_POS	Ebselen	20	C1	tech2	SN	P5	t5	20249	none	1	NA	0.028731929916169567	5
MZ006A_Ebselen_2000_C1_tech1_WC_P5_t5_POS	Ebselen	20	C1	tech1	WC	P5	t5	420139	none	1	NA	0.5961481704306171	5
MZ006A_Ebselen_2000_C1_tech2_WC_P5_t5_POS	Ebselen	20	C1	tech2	WC	P5	t5	124772	none	1	NA	0.1770428346832095	5
MZ006A_Ebselen_2000_C2_tech1_SN_P6_t5_POS	Ebselen	20	C2	tech1	SN	P6	t5	55077	none	1	NA	0.07436506757760285	5
MZ006A_Ebselen_2000_C2_tech2_SN_P6_t5_POS	Ebselen	20	C2	tech2	SN	P6	t5	109230	none	1	NA	0.14748254864102184	5
MZ006A_Ebselen_2000_C2_tech1_WC_P6_t5_POS	Ebselen	20	C2	tech1	WC	P6	t5	571142	none	1	NA	0.7711569879697014	5
MZ006A_Ebselen_2000_C2_tech2_WC_P6_t5_POS	Ebselen	20	C2	tech2	WC	P6	t5	259268	none	1	NA	0.3500641345881209	5
MZ006A_Azithromycin_0250_C1_tech1_SN_P2_t5_POS	Azithromycin	2.5	C1	tech1	SN	P2	t5	2219818	none	1	NA	0.9899531584436214	5
MZ006A_Azithromycin_0250_C1_tech2_SN_P2_t5_POS	Azithromycin	2.5	C1	tech2	SN	P2	t5	2227930	none	1	NA	0.9935707973767658	5
MZ006A_Azithromycin_0250_C1_tech1_WC_P2_t5_POS	Azithromycin	2.5	C1	tech1	WC	P2	t5	2333821	none	1	NA	1.040794096719664	5
MZ006A_Azithromycin_0250_C1_tech2_WC_P2_t5_POS	Azithromycin	2.5	C1	tech2	WC	P2	t5	2166574	none	1	NA	0.966208389292199	5
MZ006A_Azithromycin_0250_C2_tech1_SN_P2_t5_POS	Azithromycin	2.5	C2	tech1	SN	P2	t5	2111260	none	1	NA	0.7355059847868993	5
MZ006A_Azithromycin_0250_C2_tech2_SN_P2_t5_POS	Azithromycin	2.5	C2	tech2	SN	P2	t5	2343376	none	1	NA	0.8163689325833792	5
MZ006A_Azithromycin_0250_C2_tech1_WC_P2_t5_POS	Azithromycin	2.5	C2	tech1	WC	P2	t5	2159714	none	1	NA	0.752386050239219	5
MZ006A_Azithromycin_0250_C2_tech2_WC_P2_t5_POS	Azithromycin	2.5	C2	tech2	WC	P2	t5	2289188	none	1	NA	0.7974912963360044	5
MZ006A_Chlorpromazine_0500_C1_tech1_SN_P2_t5_POS	Chlorpromazine	5	C1	tech1	SN	P2	t5	30273977	none	1	NA	0.8988568262859735	5
MZ006A_Chlorpromazine_0500_C1_tech2_SN_P2_t5_POS	Chlorpromazine	5	C1	tech2	SN	P2	t5	26802674	none	1	NA	0.7957912661299036	5
MZ006A_Chlorpromazine_0500_C1_tech1_WC_P2_t5_POS	Chlorpromazine	5	C1	tech1	WC	P2	t5	33826163	none	1	NA	1.004323862689465	5
MZ006A_Chlorpromazine_0500_C1_tech2_WC_P2_t5_POS	Chlorpromazine	5	C1	tech2	WC	P2	t5	29959323	none	1	NA	0.8895145156996179	5
MZ006A_Chlorpromazine_0500_C2_tech1_SN_P2_t5_POS	Chlorpromazine	5	C2	tech1	SN	P2	t5	29829881	none	1	NA	0.909955973878699	5
MZ006A_Chlorpromazine_0500_C2_tech2_SN_P2_t5_POS	Chlorpromazine	5	C2	tech2	SN	P2	t5	28173008	none	1	NA	0.8594133155185023	5
MZ006A_Chlorpromazine_0500_C2_tech1_WC_P2_t5_POS	Chlorpromazine	5	C2	tech1	WC	P2	t5	32203231	none	1	NA	0.9823546539339433	5
MZ006A_Chlorpromazine_0500_C2_tech2_WC_P2_t5_POS	Chlorpromazine	5	C2	tech2	WC	P2	t5	31062118	none	1	NA	0.947545175772745	5
MZ006A_Doxycycline_0250_C1_tech1_SN_P2_t5_POS	Doxycycline	2.5	C1	tech1	SN	P2	t5	508373	none	1	NA	0.7069401036687328	5
MZ006A_Doxycycline_0250_C1_tech2_SN_P2_t5_POS	Doxycycline	2.5	C1	tech2	SN	P2	t5	420433	none	1	NA	0.5846513261045657	5
MZ006A_Doxycycline_0250_C1_tech1_WC_P2_t5_POS	Doxycycline	2.5	C1	tech1	WC	P2	t5	470893	none	1	NA	0.6548206656074981	5
MZ006A_Doxycycline_0250_C1_tech2_WC_P2_t5_POS	Doxycycline	2.5	C1	tech2	WC	P2	t5	447208	none	1	NA	0.6218844625530598	5
MZ006A_Doxycycline_0250_C2_tech1_SN_P2_t5_POS	Doxycycline	2.5	C2	tech1	SN	P2	t5	502765	none	1	NA	0.7224081372843437	5
MZ006A_Doxycycline_0250_C2_tech2_SN_P2_t5_POS	Doxycycline	2.5	C2	tech2	SN	P2	t5	455745	none	1	NA	0.6548464919528074	5
MZ006A_Doxycycline_0250_C2_tech1_WC_P2_t5_POS	Doxycycline	2.5	C2	tech1	WC	P2	t5	485788	none	1	NA	0.6980143888199989	5
MZ006A_Doxycycline_0250_C2_tech2_WC_P2_t5_POS	Doxycycline	2.5	C2	tech2	WC	P2	t5	481302	none	1	NA	0.691568588289219	5
MZ006A_Olanzapine_0500_C1_tech1_SN_P2_t5_POS	Olanzapine	5	C1	tech1	SN	P2	t5	5291009	none	1	NA	1.0536413242562217	5
MZ006A_Olanzapine_0500_C1_tech2_SN_P2_t5_POS	Olanzapine	5	C1	tech2	SN	P2	t5	4521355	none	1	NA	0.9003739115984285	5
MZ006A_Olanzapine_0500_C1_tech1_WC_P2_t5_POS	Olanzapine	5	C1	tech1	WC	P2	t5	5690029	none	1	NA	1.1331013972224022	5
MZ006A_Olanzapine_0500_C1_tech2_WC_P2_t5_POS	Olanzapine	5	C1	tech2	WC	P2	t5	4701380	none	1	NA	0.9362237427741507	5
MZ006A_Olanzapine_0500_C2_tech1_SN_P2_t5_POS	Olanzapine	5	C2	tech1	SN	P2	t5	5408392	none	1	NA	0.9710475367648973	5
MZ006A_Olanzapine_0500_C2_tech2_SN_P2_t5_POS	Olanzapine	5	C2	tech2	SN	P2	t5	5219974	none	1	NA	0.9372181037685153	5
MZ006A_Olanzapine_0500_C2_tech1_WC_P2_t5_POS	Olanzapine	5	C2	tech1	WC	P2	t5	5900345	none	1	NA	1.0593750375921491	5
MZ006A_Olanzapine_0500_C2_tech2_WC_P2_t5_POS	Olanzapine	5	C2	tech2	WC	P2	t5	5493520	none	1	NA	0.9863318088201999	5
MZ006A_Sertindole_8000_C1_tech1_SN_P4_t7.5_POS.d	Sertindole	80	C1	tech1	SN	P4	t7.5	1438073	area_is_warfarin	1436464	43	0.44969409070625976	7.5
MZ006A_Sertindole_8000_C1_tech2_SN_P4_t7.5_POS.d	Sertindole	80	C1	tech2	SN	P4	t7.5	1363034	area_is_warfarin	1496561	43	0.40911298160374787	7.5
MZ006A_Sertindole_8000_C1_tech1_WC_P4_t7.5_POS.d	Sertindole	80	C1	tech1	WC	P4	t7.5	1707218	area_is_warfarin	1402386	43	0.5468300950418239	7.5
MZ006A_Sertindole_8000_C1_tech2_WC_P4_t7.5_POS.d	Sertindole	80	C1	tech2	WC	P4	t7.5	1585012	area_is_warfarin	1495111	43	0.47620079099901297	7.5
MZ006A_Sertindole_8000_C2_tech1_SN_P4_t7.5_POS.d	Sertindole	80	C2	tech1	SN	P4	t7.5	1878169	area_is_warfarin	1464342	43	0.7305639547782238	7.5
MZ006A_Sertindole_8000_C2_tech2_SN_P4_t7.5_POS.d	Sertindole	80	C2	tech2	SN	P4	t7.5	1607454	area_is_warfarin	1514043	43	0.604736853225844	7.5
MZ006A_Sertindole_8000_C2_tech1_WC_P4_t7.5_POS.d	Sertindole	80	C2	tech1	WC	P4	t7.5	2180841	area_is_warfarin	1440767	43	0.8621768197551586	7.5
MZ006A_Sertindole_8000_C2_tech2_WC_P5_t7.5_POS.d	Sertindole	80	C2	tech2	WC	P5	t7.5	2539033	area_is_warfarin	1526721	43	0.9472721252179478	7.5
MZ006A_Amlodipine_8000_C1_tech1_SN_P4_t7.5_POS.d	Amlodipine	80	C1	tech1	SN	P4	t7.5	1153305	area_is_caffeine	152741	44	0.8879611648780419	7.5
MZ006A_Amlodipine_8000_C1_tech2_SN_P4_t7.5_POS.d	Amlodipine	80	C1	tech2	SN	P4	t7.5	402682	area_is_caffeine	96857	44	0.48891868011324713	7.5
MZ006A_Amlodipine_8000_C1_tech1_WC_P4_t7.5_POS.d	Amlodipine	80	C1	tech1	WC	P4	t7.5	1652118	area_is_caffeine	155979	44	1.2456050440337263	7.5
MZ006A_Amlodipine_8000_C1_tech2_WC_P4_t7.5_POS.d	Amlodipine	80	C1	tech2	WC	P4	t7.5	1385003	area_is_caffeine	166356	44	0.9790788562451644	7.5
MZ006A_Amlodipine_8000_C2_tech1_SN_P4_t7.5_POS.d	Amlodipine	80	C2	tech1	SN	P4	t7.5	1151252	area_is_caffeine	152037	44	0.8584996019090222	7.5
MZ006A_Amlodipine_8000_C2_tech2_SN_P4_t7.5_POS.d	Amlodipine	80	C2	tech2	SN	P4	t7.5	1073787	area_is_caffeine	162465	44	0.7493372442454855	7.5
MZ006A_Amlodipine_8000_C2_tech1_WC_P4_t7.5_POS.d	Amlodipine	80	C2	tech1	WC	P4	t7.5	1172867	area_is_caffeine	161807	44	0.8218081674289497	7.5
MZ006A_Amlodipine_8000_C2_tech2_WC_P4_t7.5_POS.d	Amlodipine	80	C2	tech2	WC	P4	t7.5	1395784	area_is_caffeine	149137	44	1.0610889817973348	7.5
MZ006A_Entacapone_8000_C1_tech1_SN_P4_t7.5_POS.d	Entacapone	80	C1	tech1	SN	P4	t7.5	34007	area_is_caffeine	156787	44	0.03474455359710131	7.5
MZ006A_Entacapone_8000_C1_tech2_SN_P4_t7.5_POS.d	Entacapone	80	C1	tech2	SN	P4	t7.5	3307	area_is_caffeine	148192	44	0.0035746860101053563	7.5
MZ006A_Entacapone_8000_C1_tech1_WC_P4_t7.5_POS.d	Entacapone	80	C1	tech1	WC	P4	t7.5	36506	area_is_caffeine	157172	44	0.037206390077526255	7.5
MZ006A_Entacapone_8000_C1_tech2_WC_P4_t7.5_POS.d	Entacapone	80	C1	tech2	WC	P4	t7.5	1965	area_is_caffeine	154329	44	0.0020395928350986424	7.5
MZ006A_Entacapone_8000_C2_tech1_SN_P4_t7.5_POS.d	Entacapone	80	C2	tech1	SN	P4	t7.5	9578	area_is_caffeine	160428	44	0.01163054435669898	7.5
MZ006A_Entacapone_8000_C2_tech2_SN_P4_t7.5_POS.d	Entacapone	80	C2	tech2	SN	P4	t7.5	12138	area_is_caffeine	156795	44	0.015080658388108306	7.5
MZ006A_Entacapone_8000_C2_tech1_WC_P4_t7.5_POS.d	Entacapone	80	C2	tech1	WC	P4	t7.5	7189	area_is_caffeine	170730	44	0.008202835869888164	7.5
MZ006A_Entacapone_8000_C2_tech2_WC_P4_t7.5_POS.d	Entacapone	80	C2	tech2	WC	P4	t7.5	11496	area_is_caffeine	151508	44	0.014781433995240137	7.5
MZ006A_Felodipine_8000_C1_tech1_SN_P4_t7.5_POS.d	Felodipine	80	C1	tech1	SN	P4	t7.5	75380	area_is_caffeine	145601	43	1.0373452998981045	7.5
MZ006A_Felodipine_8000_C1_tech2_SN_P4_t7.5_POS.d	Felodipine	80	C1	tech2	SN	P4	t7.5	81247	area_is_caffeine	147756	43	1.1017771889004715	7.5
MZ006A_Felodipine_8000_C1_tech1_WC_P4_t7.5_POS.d	Felodipine	80	C1	tech1	WC	P4	t7.5	94999	area_is_caffeine	147252	43	1.2926751489139228	7.5
MZ006A_Felodipine_8000_C1_tech2_WC_P4_t7.5_POS.d	Felodipine	80	C1	tech2	WC	P4	t7.5	112268	area_is_caffeine	149054	43	1.5091900002474228	7.5
MZ006A_Felodipine_8000_C2_tech1_SN_P4_t7.5_POS.d	Felodipine	80	C2	tech1	SN	P4	t7.5	58984	area_is_caffeine	148042	43	0.6069666299912995	7.5
MZ006A_Felodipine_8000_C2_tech2_SN_P4_t7.5_POS.d	Felodipine	80	C2	tech2	SN	P4	t7.5	70955	area_is_caffeine	154942	43	0.6976368050883774	7.5
MZ006A_Felodipine_8000_C2_tech1_WC_P4_t7.5_POS.d	Felodipine	80	C2	tech1	WC	P4	t7.5	100959	area_is_caffeine	157208	43	0.9783312708118739	7.5
MZ006A_Felodipine_8000_C2_tech2_WC_P4_t7.5_POS.d	Felodipine	80	C2	tech2	WC	P4	t7.5	90529	area_is_caffeine	145265	43	0.9493847959274225	7.5
MZ006A_Ketoconazole_8000_C1_tech1_SN_P4_t7.5_POS.d	Ketoconazole	80	C1	tech1	SN	P4	t7.5	1550797	area_is_caffeine	172764	44	0.8936322276950122	7.5
MZ006A_Ketoconazole_8000_C1_tech2_SN_P4_t7.5_POS.d	Ketoconazole	80	C1	tech2	SN	P4	t7.5	1364906	area_is_caffeine	168111	44	0.8082835356345881	7.5
MZ006A_Ketoconazole_8000_C1_tech1_WC_P4_t7.5_POS.d	Ketoconazole	80	C1	tech1	WC	P4	t7.5	1587709	area_is_caffeine	170544	44	0.92681186059436	7.5
MZ006A_Ketoconazole_8000_C1_tech2_WC_P4_t7.5_POS.d	Ketoconazole	80	C1	tech2	WC	P4	t7.5	1389353	area_is_caffeine	158409	44	0.8731520378829435	7.5
MZ006A_Ketoconazole_8000_C2_tech1_SN_P4_t7.5_POS.d	Ketoconazole	80	C2	tech1	SN	P4	t7.5	1287462	area_is_caffeine	148427	44	0.6961312900858613	7.5
MZ006A_Ketoconazole_8000_C2_tech2_SN_P4_t7.5_POS.d	Ketoconazole	80	C2	tech2	SN	P4	t7.5	1484460	area_is_caffeine	163610	44	0.7281624848863956	7.5
MZ006A_Ketoconazole_8000_C2_tech1_WC_P4_t7.5_POS.d	Ketoconazole	80	C2	tech1	WC	P4	t7.5	1719267	area_is_caffeine	177365	44	0.7779381132747066	7.5
MZ006A_Ketoconazole_8000_C2_tech2_WC_P5_t7.5_POS.d	Ketoconazole	80	C2	tech2	WC	P5	t7.5	1915692	area_is_caffeine	146253	44	1.0512125752257506	7.5
MZ006A_Lansoprazole_8000_C1_tech1_SN_P4_t7.5_POS.d	Lansoprazole	80	C1	tech1	SN	P4	t7.5	333971	area_is_caffeine	154155	44	0.08108096683803621	7.5
MZ006A_Lansoprazole_8000_C1_tech2_SN_P4_t7.5_POS.d	Lansoprazole	80	C1	tech2	SN	P4	t7.5	219682	area_is_caffeine	163238	44	0.05036640878236171	7.5
MZ006A_Lansoprazole_8000_C1_tech1_WC_P4_t7.5_POS.d	Lansoprazole	80	C1	tech1	WC	P4	t7.5	340963	area_is_caffeine	154261	44	0.08272159287857542	7.5
MZ006A_Lansoprazole_8000_C1_tech2_WC_P4_t7.5_POS.d	Lansoprazole	80	C1	tech2	WC	P4	t7.5	240142	area_is_caffeine	150968	44	0.059532072093420235	7.5
MZ006A_Lansoprazole_8000_C2_tech1_SN_P4_t7.5_POS.d	Lansoprazole	80	C2	tech1	SN	P4	t7.5	189948	area_is_caffeine	136591	44	0.04939858526958477	7.5
MZ006A_Lansoprazole_8000_C2_tech2_SN_P4_t7.5_POS.d	Lansoprazole	80	C2	tech2	SN	P4	t7.5	236863	area_is_caffeine	159686	44	0.052690492015561814	7.5
MZ006A_Lansoprazole_8000_C2_tech1_WC_P4_t7.5_POS.d	Lansoprazole	80	C2	tech1	WC	P4	t7.5	165250	area_is_caffeine	157914	44	0.03717257996902489	7.5
MZ006A_Lansoprazole_8000_C2_tech2_WC_P5_t7.5_POS.d	Lansoprazole	80	C2	tech2	WC	P5	t7.5	279944	area_is_caffeine	168933	44	0.05886518861655377	7.5
MZ006A_Loratadine_8000_C1_tech1_SN_P4_t7.5_POS.d	Loratadine	80	C1	tech1	SN	P4	t7.5	1548921	area_is_warfarin	1431901	44	0.6590156840891755	7.5
MZ006A_Loratadine_8000_C1_tech2_SN_P4_t7.5_POS.d	Loratadine	80	C1	tech2	SN	P4	t7.5	1261210	area_is_warfarin	1432244	44	0.5364754702201402	7.5
MZ006A_Loratadine_8000_C1_tech1_WC_P4_t7.5_POS.d	Loratadine	80	C1	tech1	WC	P4	t7.5	2210103	area_is_warfarin	1446979	44	0.9305286752603243	7.5
MZ006A_Loratadine_8000_C1_tech2_WC_P4_t7.5_POS.d	Loratadine	80	C1	tech2	WC	P4	t7.5	1544815	area_is_warfarin	1383777	44	0.6801267321861837	7.5
MZ006A_Loratadine_8000_C2_tech1_SN_P4_t7.5_POS.d	Loratadine	80	C2	tech1	SN	P4	t7.5	1351792	area_is_warfarin	1512551	44	0.4957808000659853	7.5
MZ006A_Loratadine_8000_C2_tech2_SN_P4_t7.5_POS.d	Loratadine	80	C2	tech2	SN	P4	t7.5	1160020	area_is_warfarin	1481405	44	0.4343917114557397	7.5
MZ006A_Loratadine_8000_C2_tech1_WC_P4_t7.5_POS.d	Loratadine	80	C2	tech1	WC	P4	t7.5	1922258	area_is_warfarin	1546488	44	0.689532882518357	7.5
MZ006A_Loratadine_8000_C2_tech2_WC_P5_t7.5_POS.d	Loratadine	80	C2	tech2	WC	P5	t7.5	1710184	area_is_warfarin	1456634	44	0.651301765271049	7.5
MZ006A_Loxapine_8000_C1_tech1_SN_P4_t7.5_POS.d	Loxapine	80	C1	tech1	SN	P4	t7.5	3125856	area_is_caffeine	160319	44	0.901788056970324	7.5
MZ006A_Loxapine_8000_C1_tech2_SN_P4_t7.5_POS.d	Loxapine	80	C1	tech2	SN	P4	t7.5	2570982	area_is_caffeine	154453	44	0.7698802791848254	7.5
MZ006A_Loxapine_8000_C1_tech1_WC_P4_t7.5_POS.d	Loxapine	80	C1	tech1	WC	P4	t7.5	2878662	area_is_caffeine	151831	44	0.8769013319395587	7.5
MZ006A_Loxapine_8000_C1_tech2_WC_P4_t7.5_POS.d	Loxapine	80	C1	tech2	WC	P4	t7.5	2867775	area_is_caffeine	159771	44	0.8301711337565056	7.5
MZ006A_Loxapine_8000_C2_tech1_SN_P4_t7.5_POS.d	Loxapine	80	C2	tech1	SN	P4	t7.5	2256705	area_is_caffeine	161200	44	0.4879358745864642	7.5
MZ006A_Loxapine_8000_C2_tech2_SN_P4_t7.5_POS.d	Loxapine	80	C2	tech2	SN	P4	t7.5	2144287	area_is_caffeine	140424	44	0.5322241403039578	7.5
MZ006A_Loxapine_8000_C2_tech1_WC_P4_t7.5_POS.d	Loxapine	80	C2	tech1	WC	P4	t7.5	2189324	area_is_caffeine	152646	44	0.49989363371087764	7.5
MZ006A_Loxapine_8000_C2_tech2_WC_P5_t7.5_POS.d	Loxapine	80	C2	tech2	WC	P5	t7.5	2508873	area_is_caffeine	157669	44	0.5546070180716983	7.5
MZ006A_Omeprazole_8000_C1_tech1_SN_P4_t7.5_POS.d	Omeprazole	80	C1	tech1	SN	P4	t7.5	100673	area_is_warfarin	1389781	43	0.02778145194690795	7.5
MZ006A_Omeprazole_8000_C1_tech2_SN_P4_t7.5_POS.d	Omeprazole	80	C1	tech2	SN	P4	t7.5	250479	area_is_warfarin	1378355	43	0.06969450435512387	7.5
MZ006A_Omeprazole_8000_C1_tech1_WC_P4_t7.5_POS.d	Omeprazole	80	C1	tech1	WC	P4	t7.5	121783	area_is_warfarin	1405173	43	0.033238787347279836	7.5
MZ006A_Omeprazole_8000_C1_tech2_WC_P4_t7.5_POS.d	Omeprazole	80	C1	tech2	WC	P4	t7.5	282047	area_is_warfarin	1634306	43	0.06618756572122048	7.5
MZ006A_Omeprazole_8000_C2_tech1_SN_P4_t7.5_POS.d	Omeprazole	80	C2	tech1	SN	P4	t7.5	85213	area_is_warfarin	1472042	43	0.02375533923819894	7.5
MZ006A_Omeprazole_8000_C2_tech2_SN_P4_t7.5_POS.d	Omeprazole	80	C2	tech2	SN	P4	t7.5	74390	area_is_warfarin	1509904	43	0.020218121676769327	7.5
MZ006A_Omeprazole_8000_C2_tech1_WC_P4_t7.5_POS.d	Omeprazole	80	C2	tech1	WC	P4	t7.5	68247	area_is_warfarin	1410273	43	0.01985893511876702	7.5
MZ006A_Omeprazole_8000_C2_tech2_WC_P5_t7.5_POS.d	Omeprazole	80	C2	tech2	WC	P5	t7.5	106963	area_is_warfarin	1407040	43	0.03119627312801426	7.5
MZ006A_Aprepitant_3000_C1_tech1_SN_P6_t7.5_POS	Aprepitant	30	C1	tech1	SN	P6	t7.5	4372591	area_is_2-amino-cpb	504466	88	0.3462155946126052	7.5
MZ006A_Aprepitant_3000_C1_tech2_SN_P7_t7.5_POS	Aprepitant	30	C1	tech2	SN	P7	t7.5	6261256	area_is_2-amino-cpb	427598	88	0.5848782426778434	7.5
MZ006A_Aprepitant_3000_C1_tech1_WC_P7_t7.5_POS	Aprepitant	30	C1	tech1	WC	P7	t7.5	4330983	area_is_2-amino-cpb	455031	88	0.38017640923964663	7.5
MZ006A_Aprepitant_3000_C1_tech2_WC_P7_t7.5_POS	Aprepitant	30	C1	tech2	WC	P7	t7.5	7917346	area_is_2-amino-cpb	398108	88	0.794361871280409	7.5
MZ006A_Aprepitant_3000_C2_tech1_SN_P7_t7.5_POS	Aprepitant	30	C2	tech1	SN	P7	t7.5	6081685	area_is_2-amino-cpb	423476	88	0.4815012687387342	7.5
MZ006A_Aprepitant_3000_C2_tech2_SN_P7_t7.5_POS	Aprepitant	30	C2	tech2	SN	P7	t7.5	5796985	area_is_2-amino-cpb	439437	88	0.4422907649361779	7.5
MZ006A_Aprepitant_3000_C2_tech1_WC_P8_t7.5_POS	Aprepitant	30	C2	tech1	WC	P8	t7.5	7755978	area_is_2-amino-cpb	488515	88	0.5323055337019093	7.5
MZ006A_Aprepitant_3000_C2_tech2_WC_P8_t7.5_POS	Aprepitant	30	C2	tech2	WC	P8	t7.5	7155839	area_is_2-amino-cpb	477575	88	0.5023672186340794	7.5
MZ006A_Aripiprazole_2000_C1_tech1_SN_P6_t7.5_POS	Aripiprazole	20	C1	tech1	SN	P6	t7.5	3321738	area_is_sulfamethoxazole	652014	43	0.46247665532472654	7.5
MZ006A_Aripiprazole_2000_C1_tech2_SN_P7_t7.5_POS	Aripiprazole	20	C1	tech2	SN	P7	t7.5	2382109	area_is_sulfamethoxazole	643013	43	0.33629718992512564	7.5
MZ006A_Aripiprazole_2000_C1_tech1_WC_P7_t7.5_POS	Aripiprazole	20	C1	tech1	WC	P7	t7.5	3802822	area_is_sulfamethoxazole	633506	43	0.5449248671139701	7.5
MZ006A_Aripiprazole_2000_C1_tech2_WC_P7_t7.5_POS	Aripiprazole	20	C1	tech2	WC	P7	t7.5	4570704	area_is_sulfamethoxazole	630508	43	0.658072674226714	7.5
MZ006A_Aripiprazole_2000_C2_tech1_SN_P7_t7.5_POS	Aripiprazole	20	C2	tech1	SN	P7	t7.5	1378550	area_is_sulfamethoxazole	672618	43	0.2200890075228274	7.5
MZ006A_Aripiprazole_2000_C2_tech2_SN_P8_t7.5_POS	Aripiprazole	20	C2	tech2	SN	P8	t7.5	3628401	area_is_sulfamethoxazole	745577	43	0.5225972144634222	7.5
MZ006A_Aripiprazole_2000_C2_tech1_WC_P8_t7.5_POS	Aripiprazole	20	C2	tech1	WC	P8	t7.5	5156835	area_is_sulfamethoxazole	693281	43	0.7987635756110472	7.5
MZ006A_Aripiprazole_2000_C2_tech2_WC_P8_t7.5_POS	Aripiprazole	20	C2	tech2	WC	P8	t7.5	3252642	area_is_sulfamethoxazole	746086	43	0.4681571812634585	7.5
MZ006A_Clomiphene_2000_C1_tech1_SN_P6_t7.5_POS	Clomiphene	20	C1	tech1	SN	P6	t7.5	2169172	area_is_caffeine	245760	42	0.21076332513525134	7.5
MZ006A_Clomiphene_2000_C1_tech2_SN_P7_t7.5_POS	Clomiphene	20	C1	tech2	SN	P7	t7.5	1874558	area_is_caffeine	216168	42	0.20707121321367647	7.5
MZ006A_Clomiphene_2000_C1_tech1_WC_P7_t7.5_POS	Clomiphene	20	C1	tech1	WC	P7	t7.5	2954438	area_is_caffeine	234348	42	0.30104116033395634	7.5
MZ006A_Clomiphene_2000_C1_tech2_WC_P7_t7.5_POS	Clomiphene	20	C1	tech2	WC	P7	t7.5	4842300	area_is_caffeine	176563	42	0.6548837935114769	7.5
MZ006A_Clomiphene_2000_C2_tech1_SN_P7_t7.5_POS	Clomiphene	20	C2	tech1	SN	P7	t7.5	1443425	area_is_caffeine	207963	42	0.14293539099825373	7.5
MZ006A_Clomiphene_2000_C2_tech2_SN_P8_t7.5_POS	Clomiphene	20	C2	tech2	SN	P8	t7.5	3197832	area_is_caffeine	230058	42	0.28625292228004995	7.5
MZ006A_Clomiphene_2000_C2_tech1_WC_P8_t7.5_POS	Clomiphene	20	C2	tech1	WC	P8	t7.5	5329453	area_is_caffeine	224933	42	0.4879340048229715	7.5
MZ006A_Clomiphene_2000_C2_tech2_WC_P8_t7.5_POS	Clomiphene	20	C2	tech2	WC	P8	t7.5	8387093	area_is_caffeine	210597	42	0.820145494181645	7.5
MZ006A_Ciprofloxacin_2000_C1_tech1_SN_P6_t7.5_POS	Ciprofloxacin	20	C1	tech1	SN	P6	t7.5	3607056	area_is_caffeine	207195	43	0.9896147100447379	7.5
MZ006A_Ciprofloxacin_2000_C1_tech1_WC_P7_t7.5_POS	Ciprofloxacin	20	C1	tech1	WC	P7	t7.5	3222273	area_is_caffeine	198329	43	0.9235674926447461	7.5
MZ006A_Ciprofloxacin_2000_C1_tech2_SN_P7_t7.5_POS	Ciprofloxacin	20	C1	tech2	SN	P7	t7.5	3377430	area_is_caffeine	218335	43	0.8793373583769775	7.5
MZ006A_Ciprofloxacin_2000_C1_tech2_WC_P7_t7.5_POS	Ciprofloxacin	20	C1	tech2	WC	P7	t7.5	3275902	area_is_caffeine	184732	43	1.008048197175314	7.5
MZ006A_Ciprofloxacin_2000_C2_tech1_SN_P7_t7.5_POS	Ciprofloxacin	20	C2	tech1	SN	P7	t7.5	3507246	area_is_caffeine	192115	43	1.0886181043321177	7.5
MZ006A_Ciprofloxacin_2000_C2_tech1_WC_P8_t7.5_POS	Ciprofloxacin	20	C2	tech1	WC	P8	t7.5	3582184	area_is_caffeine	207851	43	1.0277000333256292	7.5
MZ006A_Ciprofloxacin_2000_C2_tech2_SN_P8_t7.5_POS	Ciprofloxacin	20	C2	tech2	SN	P8	t7.5	3443277	area_is_caffeine	221601	43	0.9265542339191726	7.5
MZ006A_Ciprofloxacin_2000_C2_tech2_WC_P8_t7.5_POS	Ciprofloxacin	20	C2	tech2	WC	P8	t7.5	3649610	area_is_caffeine	190956	43	1.1396821550933072	7.5
MZ006A_Dienestrol_2000_C1_tech1_SN_P7_t7.5_POS	Dienestrol	20	C1	tech1	SN	P7	t7.5	191046	area_is_sulfamethoxazole	661731	42	0.47685141081416454	7.5
